X,Y,cod_punto,prop_poste,iden_punto,cluster,cod_prov,cod_cant,cod_parr,provincia,canton,parroquia,direccion,longitud,latitud,operadora,estado,tipo_servi,tipo_punto,desc_punto,situacion,OLT,ZONA,ELEMENTO_P,Tipo_de_He,icon_url
-80.7455792683813,-0.956330655746208,"245",cnel,M01-01_T1D7N09,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre av. u-4 y ruta spondylus,528306.834000000031665,9894295.581000000238419,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7450883262782,-0.955958815423835,"246",cnel,M01-01_T1D7N10,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre av. u-4 y ruta spondylus,528361.459599999943748,9894336.676999999210238,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7449936728337,-0.955898780189861,"247",cnel,M01-01_T1D7N11,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre av. u-4 y ruta spondylus,528371.991299999994226,9894343.312000000849366,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7447259404034,-0.955715590596864,"248",cnel,M01-01_T1D7N08,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre av. u-4 y ruta spondylus,528401.780900000012480,9894363.558000000193715,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7445466959041,-0.955590056359519,"249",cnel,M01-01_T1D7,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre av. u-4 y ruta spondylus,528421.724799999967217,9894377.432000000029802,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.7457462118969,-0.95524931985591,"260",cnel,M01-01_T1D6N05,M1C002,"13","1308","130850",manabi,manta,manta,calle 2 entre av. 1 y calle s/n,528288.268599999952130,9894415.104000000283122,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7464380087625,-0.955371427069247,"261",cnel,M01-01_T1D6N06,M1C002,"13","1308","130850",manabi,manta,manta,calle 2 entre av. 1 y calle s/n,528211.297799999942072,9894401.612999999895692,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7475110460929,-0.954376875519874,"263",cnel,M01-01_T1D5N05,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528091.918999999994412,9894511.551000000908971,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.747892399663,-0.954787746090317,"264",cnel,M01-01_T1D5N06,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528049.486000000033528,9894466.140000000596046,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7492333149477,-0.955399643684665,"266",cnel,M01-01_T1D5N08,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,527900.289899999974295,9894398.517000000923872,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7488785666535,-0.954536776997605,"268",cnel,M01-01_T1D5N04,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,527939.766399999964051,9894493.888000002130866,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.748972233408,-0.953751993465398,"269",cnel,M01-01_T1D5N03,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,527929.351299999980256,9894580.631999999284744,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7485775742364,-0.952681961066804,"274",cnel,M01-01_T1D5N02,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,527973.270000000018626,9894698.901000000536442,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.743775125101,-0.95306510665257,"285",cnel,M01-01_T1,,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528507.591099999961443,9894656.512000000104308,conecel,aereo,sai,elemento_pasivo,manga_de_empalme,n,"1",universitaria,manga troncal,"0",./2.png
-80.7437175378245,-0.952859088605957,"286",cnel,M01-01_T1D8N01,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528514.000000000000000,9894679.282999999821186,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7433587387391,-0.951798576398411,"287",cnel,M01-01_T1D8N02,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528553.929000000003725,9894796.500000001862645,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7427676661771,-0.950709611457226,"288",cnel,M01-01_T1D8N03,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528619.701200000010431,9894916.859999999403954,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7423916816558,-0.949807831054616,"290",cnel,M01-01_T1D8N04,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528661.540999999968335,9895016.531999999657273,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7418278271445,-0.950045947102388,"296",cnel,M01-01_T1D8N05,M1C002,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528724.273999999975786,9894990.208000000566244,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.741450585748,-0.949709715858912,"297",cnel,M01-01_T1D8N14,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528766.248999999952503,9895027.369000000879169,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7413428849832,-0.949828940744323,"298",cnel,M01-01_T1D8,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528778.230899999965914,9895014.190000001341105,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.7405419708072,-0.949207799400836,"299",cnel,M01-01_T1D8N12,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528867.346499999985099,9895082.838999999687076,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7404944667878,-0.948440856011018,"302",cnel,M01-01_T1D8N11,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528872.638200000044890,9895167.609999999403954,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7407994281767,-0.949382891114818,"303",cnel,M01-01_T1D8N13,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528838.700100000016391,9895063.487999999895692,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7394973389676,-0.948045391066131,"304",cnel,M01-01_T1D8N10,M1C002,"13","1308","130850",manabi,manta,manta,calle s/n,528983.582900000037625,9895211.312999999150634,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7395874412146,-0.947363601286453,"307",cnel,M01-01_T1D8N09,M1C002,"13","1308","130850",manabi,manta,manta,av. 35 entre via barbasquillo y av. circunvalacion,528973.563700000056997,9895286.673000000417233,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7400831486934,-0.946179089477343,"308",cnel,M01-01_T1D8N06,M1C002,"13","1308","130850",manabi,manta,manta,av. 35 entre via barbasquillo y av. circunvalacion,528918.420599999953993,9895417.603000000119209,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7399313361549,-0.946543734273641,"309",cnel,M01-01_T1D8N07,M1C002,"13","1308","130850",manabi,manta,manta,av. 35 entre via barbasquillo y av. circunvalacion,528935.308399999979883,9895377.297000000253320,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7398576328925,-0.946748910046769,"310",cnel,M01-01_T1D8N08,M1C002,"13","1308","130850",manabi,manta,manta,av. 35 entre via barbasquillo y av. circunvalacion,528943.506999999983236,9895354.618000000715256,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7479042940846,-0.949071960916028,"330",cnel,M01-01_T1D1N06,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,528048.208800000022165,9895097.914000000804663,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7481473865754,-0.94830310237683,"372",cnel,M01-01_T1D2N04,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528021.168300000019372,9895182.899000000208616,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7470840307094,-0.952003790560255,"408",cnel,M01-01_T1D1N13,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528139.448300000047311,9894773.847999999299645,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7464748285084,-0.951797487476854,"409",cnel,M01-01_T1D1N11,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528207.230300000053830,9894796.646000001579523,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7479140127298,-0.95129093233236,"410",cnel,M01-01_T1D1N02,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,528047.109599999967031,9894852.648000000044703,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7473290398642,-0.951038526669446,"411",cnel,M01-01_T1D1N04,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,528112.196200000005774,9894880.541999999433756,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7484141753,-0.950447570908208,"412",cnel,M01-01_T1D1N01,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,527991.467900000046939,9894945.869999999180436,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7478826614003,-0.950717925580866,"414",cnel,M01-01_T1D1N03,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,528050.602399999974295,9894915.982999999076128,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7472216083463,-0.950101491190779,"415",cnel,M01-01_T1D1N05,M1C001,"13","1308","130850",manabi,manta,manta,calle s/n,528124.156700000050478,9894984.112999998033047,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7467779486572,-0.950478907667493,"417",cnel,M01-01_T1D1N10,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528173.515600000042468,9894942.392999999225140,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7467779486572,-0.950478907667493,"418",cnel,M01-01_T1D1,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528173.515600000042468,9894942.392999999225140,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.7468336421686,-0.950872908282061,"419",cnel,M01-01_T1D1N14,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528167.315900000045076,9894898.844000000506639,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7461722415221,-0.950883987454672,"420",cnel,M01-01_T1D1N12,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528240.903799999970943,9894897.614000000059605,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7466265303782,-0.949593745611961,"424",cnel,M01-01_T1D1N09,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528190.369700000039302,9895040.230000000447035,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7461018970319,-0.950230150200952,"425",cnel,M01-01_T1D1N08,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528248.735699999961071,9894969.882999999448657,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7477418510839,-0.949438098248131,"426",cnel,M01-01_T1D1N07,M1C001,"13","1308","130850",manabi,manta,manta,av. u-5 entre calle u-12 y calle u-6,528066.279399999999441,9895057.443000001832843,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.748518230571,-0.946977244089413,"428",cnel,M01-01_T1D2N01,M1C001,"13","1308","130850",manabi,manta,manta,calle u-13 entre via barbasquillo y av. u-4,527979.918500000028871,9895329.450999999418855,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7480019972927,-0.947077241255042,"429",cnel,M01-01_T1D2N03,M1C001,"13","1308","130850",manabi,manta,manta,calle u-12 entre via barbasquillo y av. u-4,528037.354300000006333,9895318.394000001251698,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7474270258148,-0.94717309945658,"430",cnel,M01-01_T1D2N05,M1C001,"13","1308","130850",manabi,manta,manta,calle u-11 entre via barbasquillo y av. u-4,528101.325399999972433,9895307.793999999761581,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7486513297003,-0.947970654598539,"431",cnel,M01-01_T1D2N02,M1C001,"13","1308","130850",manabi,manta,manta,calle u-13 entre via barbasquillo y av. u-4,527965.101799999945797,9895219.649000000208616,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7475868858917,-0.948205704361443,"433",cnel,M01-01_T1D2N06,M1C001,"13","1308","130850",manabi,manta,manta,calle u-11 entre via barbasquillo y av. u-4,528083.530900000012480,9895193.660000000149012,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7470263736472,-0.948317857510648,"434",cnel,M01-01_T1D2N08,M1C001,"13","1308","130850",manabi,manta,manta,calle u-10 entre via barbasquillo y av. u-4,528145.893099999986589,9895181.258999999612570,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7464631180163,-0.948371990664854,"435",cnel,M01-01_T1D2N11,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528208.560999999986961,9895175.270999999716878,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7468908681176,-0.947323605495374,"436",cnel,M01-01_T1D2N07,M1C001,"13","1308","130850",manabi,manta,manta,calle u-10 entre via barbasquillo y av. u-4,528160.977599999983795,9895291.153999999165535,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7463105058594,-0.947293498934292,"437",cnel,M01-01_T1D2N09,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528225.549499999964610,9895294.476999999955297,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7463498763721,-0.947552948379512,"438",cnel,M01-01_T1D2N10,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528221.167000000015832,9895265.800000000745058,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7463969258448,-0.947952240956615,"439",cnel,M01-01_T1D2,M1C001,"13","1308","130850",manabi,manta,manta,calle u-09 entre via barbasquillo y av. electricos 4,528215.929000000003725,9895221.665999999269843,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.745725667743,-0.947595324639435,"440",cnel,M01-01_T1D2N12,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528290.616700000013225,9895261.110999999567866,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7455940750912,-0.946834038344178,"441",cnel,M01-01_T1D3N01,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528305.263999999966472,9895345.255999999120831,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7450782065571,-0.947109279321905,"443",cnel,M01-01_T1D3N03,M1C001,"13","1308","130850",manabi,manta,manta,calle u-07 entre via barbasquillo y av. u-5,528362.657800000044517,9895314.828999999910593,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7449165298027,-0.946692752417047,"444",cnel,M01-01_T1D3N02,M1C001,"13","1308","130850",manabi,manta,manta,calle u-07 entre via barbasquillo y av. u-5,528380.649500000057742,9895360.867000000551343,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7451506047292,-0.948352424077683,"445",cnel,M01-01_T1D3N04,M1C001,"13","1308","130850",manabi,manta,manta,calle u-07 entre via barbasquillo y av. u-5,528354.592599999974482,9895177.423000000417233,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.745791314145,-0.948189323354397,"446",cnel,M01-01_T1D2N13,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528283.307999999960884,9895195.456000000238419,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7458906768131,-0.94891846257999,"447",cnel,M01-01_T1D2N15,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528272.246900000027381,9895114.864000000059605,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7459327408495,-0.949253157779541,"448",cnel,M01-01_T1D2N14,M1C001,"13","1308","130850",manabi,manta,manta,calle u-08 entre via barbasquillo y av. electricos 4,528267.564099999959581,9895077.869999999180436,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7453267033459,-0.94879555987646,"449",cnel,M01-01_T1D3N08,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528334.996099999989383,9895128.444000000134110,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7453542413863,-0.949372239419349,"450",cnel,M01-01_T1D3N07,M1C001,"13","1308","130850",manabi,manta,manta,calle u-07 entre via barbasquillo y av. u-5,528331.927499999990687,9895064.702999999746680,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7448638192542,-0.94976537618361,"451",cnel,M01-01_T1D3N06,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528386.489100000006147,9895021.245000001043081,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7448253157802,-0.949487226253133,"452",cnel,M01-01_T1D3N05,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528390.775299999979325,9895051.989000000059605,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7442367880402,-0.949624880836207,"454",cnel,M01-01_T1D3N15,M1C001,"13","1308","130850",manabi,manta,manta,calle 12 entre ruta del spondylus y calle s/n,528456.254300000029616,9895036.769000001251698,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7441987270903,-0.948939362759262,"455",cnel,M01-01_T1D3N16,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528460.494599999976344,9895112.539999999105930,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7445901512675,-0.948888718511979,"456",cnel,M01-01_T1D3,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528416.944800000055693,9895118.141000002622604,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.7445733515099,-0.948405334503769,"457",cnel,M01-01_T1D3N12,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528418.817900000023656,9895171.570000000298023,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7440523862424,-0.948329851184581,"458",cnel,M01-01_T1D3N14,M1C001,"13","1308","130850",manabi,manta,manta,calle u-05 entre via barbasquillo y av. u-5,528476.781599999987520,9895179.908999999985099,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7440074716771,-0.947587751428241,"459",cnel,M01-01_T1D3N13,M1C001,"13","1308","130850",manabi,manta,manta,calle u-05 entre via barbasquillo y av. u-5,528481.784899999969639,9895261.934000000357628,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.744478908418,-0.947525740774138,"460",cnel,M01-01_T1D3N11,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528429.332900000037625,9895268.791999999433756,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7444048153548,-0.947104443437693,"461",cnel,M01-01_T1D3N10,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528437.579999999958090,9895315.357999999076128,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7443220421034,-0.946359979537222,"462",cnel,M01-01_T1D3N09,M1C001,"13","1308","130850",manabi,manta,manta,calle u-06 entre via barbasquillo y av. u-5,528446.795500000007451,9895397.643999999389052,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7425517969585,-0.949069790838069,"463",cnel,M01-01_T1D4N17,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528643.732500000041910,9895098.109999999403954,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7425517969585,-0.949069790838069,"464",cnel,M01-01_T1D4,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528643.732500000041910,9895098.109999999403954,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"1",universitaria,manga distribucion,"0",./1.png
-80.7416407079196,-0.948441801805901,"465",cnel,M01-01_T1D4N16,M1C001,"13","1308","130850",manabi,manta,manta,av. u-4 entre calle u-13 y calle u-1,528745.106299999984913,9895167.515000002458692,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.742604578734,-0.94816362754686,"467",cnel,M01-01_T1D4N11,M1C001,"13","1308","130850",manabi,manta,manta,calle u-3 entre via barbasquillo y av. u-4,528637.867399999988265,9895198.269999999552965,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7430993209327,-0.947945328520219,"468",cnel,M01-01_T1D4N09,M1C001,"13","1308","130850",manabi,manta,manta,calle u-4 entre via barbasquillo y av. u-4,528582.823699999949895,9895222.403000000864267,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7426356886753,-0.947564370687188,"469",cnel,M01-01_T1D4N10,M1C001,"13","1308","130850",manabi,manta,manta,calle u-3 entre via barbasquillo y av. u-4,528634.410999999963678,9895264.506999999284744,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.742053983849,-0.94723000608531,"470",cnel,M01-01_T1D4N14,M1C001,"13","1308","130850",manabi,manta,manta,calle u-2 entre via barbasquillo y av. u-4,528699.134799999999814,9895301.460000000894070,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7419885282776,-0.948025919250019,"471",cnel,M01-01_T1D4N15,M1C001,"13","1308","130850",manabi,manta,manta,calle u-2 entre via barbasquillo y av. u-4,528706.410900000017136,9895213.485999999567866,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7414359917008,-0.947729717800497,"472",cnel,M01-01_T1D4N13,M1C001,"13","1308","130850",manabi,manta,manta,calle u-1 entre via barbasquillo y av. u-4,528767.889100000029430,9895246.221000000834465,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7421634621222,-0.946650794657675,"473",cnel,M01-01_T1D4N12,M1C001,"13","1308","130850",manabi,manta,manta,calle u-2 entre via barbasquillo y av. u-4,528686.958899999968708,9895365.482000000774860,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7426906866206,-0.946964210887273,"474",cnel,M01-01_T1D4N08,M1C001,"13","1308","130850",manabi,manta,manta,calle u-3 entre via barbasquillo y av. u-4,528628.296800000010990,9895330.844000000506639,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7432894892885,-0.946820079432734,"475",cnel,M01-01_T1D4N07,M1C001,"13","1308","130850",manabi,manta,manta,calle u-4 entre via barbasquillo y av. u-4,528561.674600000027567,9895346.779999999329448,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7426785915724,-0.946233458827138,"476",cnel,M01-01_T1D4N06,M1C001,"13","1308","130850",manabi,manta,manta,calle u-3 entre via barbasquillo y av. u-4,528629.648500000010245,9895411.615000000223517,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7488342886229,-0.955131826247284,"447",cnel,M01-01_T1D5N07,M1C001,"13","1308","130850",manabi,manta,manta,calle 2 entre av. 1 y calle s/n,527944.687999999965541,9894428.116000000387430,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"1",universitaria,nap,"0",./0.png
-80.7545236058048,-0.958348249886913,"100",cnel,M01-02_T2D2N01,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527311.665400000056252,9894072.645999999716878,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
